transaction_id,customer_id,product_id,transaction_date,transaction_month,transaction_type,amount_myr,channel,status
T011020,C00961,P004,2023-08-25,2023-08,Transfer,185.1,Online Banking,Successful
T011021,C01721,P003,2023-11-21,2023-11,Transfer,205.38,Call Centre,Successful
T011022,C00820,P008,2023-06-11,2023-06,Purchase,745.64,Online Banking,Successful
T011023,C01725,P002,2024-01-04,2024-01,Transfer,200.84,Online Banking,Successful
T011024,C00984,P006,2023-09-04,2023-09,Withdrawal,200.0,Mobile App,Successful
T011025,C00784,P010,2023-02-13,2023-02,Purchase,283.48,Branch,Successful
T011026,C01791,P005,2023-09-03,2023-09,Bill Payment,786.79,Online Banking,Successful
T011027,C01647,P010,2024-06-11,2024-06,Bill Payment,593.34,ATM,Successful
T011028,C00152,P010,2023-12-11,2023-12,Transfer,235.08,Mobile App,Failed
T011029,C00426,P001,2023-02-22,2023-02,Bill Payment,128.29,Branch,Successful
T011030,C00633,P005,2023-03-25,2023-03,Transfer,352.54,Mobile App,Successful
T011031,C01928,P008,2023-11-10,2023-11,Transfer,428.85,Mobile App,Successful
T011032,C00650,P009,2023-08-02,2023-08,Refund,130.34,Mobile App,Reversed
T011033,C00200,P009,2024-11-01,2024-11,Purchase,293.82,Mobile App,Successful
T011034,C00266,P002,2023-12-01,2023-12,Bill Payment,953.2,Online Banking,Successful
T011035,C00317,P001,2024-07-01,2024-07,Top-Up,2384.97,Mobile App,Successful
T011036,C01750,P007,2024-12-20,2024-12,Purchase,626.29,Mobile App,Successful
T011037,C00968,P004,2023-03-31,2023-03,Top-Up,1898.91,Call Centre,Successful
T011038,C01689,P003,2023-03-02,2023-03,Refund,122.45,Mobile App,Successful
T011039,C00196,P002,2023-07-13,2023-07,Purchase,529.57,ATM,Successful
T011040,C01406,P006,2024-05-04,2024-05,Withdrawal,100.0,Branch,Successful
T011041,C01807,P010,2024-02-22,2024-02,Transfer,91.29,Mobile App,Successful
T011042,C01320,P007,2024-10-30,2024-10,Purchase,143.43,Mobile App,Successful
T011043,C01712,P007,2024-03-06,2024-03,Bill Payment,1655.23,Branch,Successful
T011044,C01316,P008,2023-08-03,2023-08,Bill Payment,83.71,Mobile App,Successful
T011045,C00833,P007,2024-01-29,2024-01,Purchase,55.97,Branch,Successful
T011046,C00936,P005,2023-03-10,2023-03,Withdrawal,1000.0,Mobile App,Successful
T011047,C01894,P002,2024-11-03,2024-11,Transfer,912.73,Mobile App,Successful
T011048,C00438,P006,2023-02-17,2023-02,Bill Payment,393.6,Online Banking,Successful
T011049,C00021,P005,2024-05-20,2024-05,Bill Payment,232.69,Mobile App,Successful
T011050,C00195,P010,2023-05-14,2023-05,Purchase,151.05,Mobile App,Successful
T011051,C00573,P009,2024-06-27,2024-06,Purchase,333.67,Branch,Successful
T011052,C00437,P004,2023-12-28,2023-12,Transfer,1391.01,Branch,Successful
T011053,C01769,P002,2024-10-22,2024-10,Bill Payment,318.12,Branch,Successful
T011054,C00458,P005,2023-05-24,2023-05,Transfer,2653.55,ATM,Successful
T011055,C01057,P010,2024-01-13,2024-01,Transfer,91.13,Branch,Successful
T011056,C00216,P006,2023-03-18,2023-03,Transfer,239.45,Online Banking,Successful
T011057,C01632,P010,2024-05-31,2024-05,Transfer,162.33,Branch,Reversed
T011058,C01099,P007,2024-05-07,2024-05,Purchase,74.17,ATM,Successful
T011059,C01095,P010,2023-09-30,2023-09,Purchase,206.77,Online Banking,Successful
T011060,C01206,P009,2023-07-07,2023-07,Top-Up,387.25,ATM,Successful
T011061,C00277,P010,2024-10-10,2024-10,Purchase,435.57,ATM,Successful
T011062,C00821,P006,2023-04-19,2023-04,Transfer,2663.77,Mobile App,Successful
T011063,C01981,P003,2023-09-06,2023-09,Bill Payment,407.86,Online Banking,Successful
T011064,C00805,P007,2023-10-17,2023-10,Transfer,867.1,Mobile App,Successful
T011065,C00597,P007,2023-12-10,2023-12,Withdrawal,100.0,Online Banking,Successful
T011066,C00546,P007,2024-06-01,2024-06,Withdrawal,100.0,Mobile App,Successful
T011067,C00657,P003,2024-04-03,2024-04,Withdrawal,500.0,Online Banking,Successful
T011068,C00805,P001,2023-09-10,2023-09,Purchase,438.87,Call Centre,Successful
T011069,C01422,P009,2023-12-18,2023-12,Transfer,82.11,Mobile App,Reversed
T011070,C01699,P010,2024-10-18,2024-10,Transfer,133.8,Online Banking,Reversed
T011071,C01674,P003,2024-08-25,2024-08,Bill Payment,333.66,Branch,Successful
T011072,C01479,P006,2024-12-09,2024-12,Transfer,404.3,Online Banking,Successful
T011073,C00523,P004,2023-09-11,2023-09,Bill Payment,527.56,Mobile App,Successful
T011074,C00502,P007,2023-08-14,2023-08,Top-Up,405.94,Online Banking,Successful
T011075,C01913,P008,2024-11-13,2024-11,Bill Payment,246.58,Mobile App,Successful
T011076,C00245,P010,2024-06-01,2024-06,Withdrawal,1000.0,Mobile App,Failed
T011077,C01313,P002,2024-07-16,2024-07,Transfer,380.41,Mobile App,Successful
T011078,C00788,P010,2024-08-06,2024-08,Top-Up,1882.74,Online Banking,Successful
T011079,C00676,P006,2024-01-27,2024-01,Transfer,751.39,Mobile App,Successful
T011080,C01990,P008,2023-10-08,2023-10,Purchase,440.62,ATM,Successful
T011081,C01798,P009,2023-10-30,2023-10,Purchase,759.4,Mobile App,Successful
T011082,C01908,P002,2023-07-16,2023-07,Transfer,162.69,Online Banking,Reversed
T011083,C01662,P005,2024-07-24,2024-07,Top-Up,139.9,Call Centre,Successful
T011084,C00231,P005,2023-08-15,2023-08,Transfer,107.49,ATM,Successful
T011085,C00474,P007,2023-03-27,2023-03,Top-Up,213.19,Online Banking,Successful
T011086,C01930,P001,2024-05-27,2024-05,Transfer,153.82,ATM,Successful
T011087,C01980,P001,2023-03-02,2023-03,Refund,924.36,Online Banking,Successful
T011088,C01139,P003,2024-07-25,2024-07,Purchase,145.06,Call Centre,Successful
T011089,C01540,P006,2023-09-13,2023-09,Purchase,101.19,Online Banking,Successful
T011090,C01996,P002,2023-01-02,2023-01,Purchase,2073.17,Branch,Successful
T011091,C00276,P002,2024-02-26,2024-02,Purchase,148.93,Call Centre,Failed
T011092,C00305,P009,2024-09-18,2024-09,Top-Up,289.71,Mobile App,Successful
T011093,C01223,P010,2024-05-13,2024-05,Refund,402.0,ATM,Successful
T011094,C00305,P010,2023-07-20,2023-07,Refund,70.08,Online Banking,Successful
T011095,C01847,P001,2023-06-06,2023-06,Withdrawal,200.0,Mobile App,Successful
T011096,C00246,P003,2023-10-02,2023-10,Purchase,493.16,Online Banking,Successful
T011097,C00555,P002,2024-05-09,2024-05,Top-Up,1358.62,Mobile App,Successful
T011098,C00045,P007,2023-10-03,2023-10,Withdrawal,1000.0,Mobile App,Successful
T011099,C00323,P005,2024-04-09,2024-04,Bill Payment,272.88,Mobile App,Successful
T011100,C01977,P003,2024-08-29,2024-08,Purchase,255.52,Mobile App,Successful
T011101,C01200,P010,2024-08-18,2024-08,Purchase,327.1,Mobile App,Successful
T011102,C00646,P001,2024-11-19,2024-11,Top-Up,49.4,Online Banking,Successful
T011103,C01868,P003,2024-03-19,2024-03,Bill Payment,276.42,ATM,Successful
T011104,C01129,P003,2024-11-27,2024-11,Bill Payment,50.95,Online Banking,Successful
T011105,C00679,P004,2024-08-13,2024-08,Transfer,362.91,Mobile App,Successful
T011106,C00648,P004,2024-03-30,2024-03,Purchase,23.53,Branch,Successful
T011107,C01111,P005,2024-09-19,2024-09,Purchase,31.92,ATM,Successful
T011108,C00705,P007,2023-10-27,2023-10,Purchase,602.09,Mobile App,Successful
T011109,C01919,P006,2024-09-29,2024-09,Top-Up,134.09,Online Banking,Successful
T011110,C00540,P009,2023-09-02,2023-09,Withdrawal,1000.0,Call Centre,Successful
T011111,C00921,P010,2023-02-20,2023-02,Transfer,990.22,ATM,Failed
T011112,C01722,P005,2023-12-12,2023-12,Transfer,350.86,Online Banking,Successful
T011113,C00674,P005,2023-05-01,2023-05,Purchase,638.61,Call Centre,Successful
T011114,C00781,P002,2024-03-02,2024-03,Purchase,203.8,Online Banking,Successful
T011115,C01928,P009,2023-03-11,2023-03,Bill Payment,4663.83,Mobile App,Successful
T011116,C00394,P005,2024-09-21,2024-09,Purchase,125.84,Branch,Successful
T011117,C00729,P003,2023-10-14,2023-10,Purchase,1667.27,ATM,Successful
T011118,C00847,P008,2023-07-26,2023-07,Transfer,228.72,Mobile App,Successful
T011119,C00026,P008,2024-01-23,2024-01,Bill Payment,39.65,Online Banking,Successful
T011120,C01123,P008,2024-12-19,2024-12,Transfer,416.19,Mobile App,Successful
T011121,C01249,P006,2023-10-25,2023-10,Bill Payment,345.93,Branch,Reversed
T011122,C00351,P003,2023-01-09,2023-01,Bill Payment,76.98,Call Centre,Successful
T011123,C01577,P008,2024-07-26,2024-07,Top-Up,88.73,Mobile App,Successful
T011124,C00211,P003,2024-05-03,2024-05,Bill Payment,238.13,Call Centre,Successful
T011125,C01002,P001,2024-12-29,2024-12,Purchase,359.5,Online Banking,Successful
T011126,C01393,P004,2024-06-15,2024-06,Refund,16.16,ATM,Successful
T011127,C00018,P001,2023-08-12,2023-08,Bill Payment,779.33,Call Centre,Successful
T011128,C01146,P001,2023-02-21,2023-02,Bill Payment,142.03,Online Banking,Successful
T011129,C00345,P002,2023-01-04,2023-01,Purchase,56.55,ATM,Successful
T011130,C01086,P008,2024-06-07,2024-06,Purchase,688.95,Branch,Successful
T011131,C00954,P009,2024-08-17,2024-08,Withdrawal,500.0,Online Banking,Failed
T011132,C01636,P002,2024-02-08,2024-02,Purchase,932.42,Online Banking,Successful
T011133,C00728,P006,2024-01-13,2024-01,Refund,396.13,Mobile App,Successful
T011134,C00980,P010,2023-04-02,2023-04,Transfer,244.28,Online Banking,Failed
T011135,C00359,P001,2024-01-04,2024-01,Transfer,206.85,Online Banking,Successful
T011136,C01066,P004,2024-04-25,2024-04,Purchase,416.12,Online Banking,Successful
T011137,C00988,P006,2023-11-16,2023-11,Purchase,155.26,Mobile App,Successful
T011138,C00544,P003,2023-10-26,2023-10,Refund,95.79,Online Banking,Successful
T011139,C00994,P003,2024-09-05,2024-09,Purchase,478.62,Online Banking,Successful
T011140,C00049,P010,2023-01-24,2023-01,Purchase,208.73,Mobile App,Successful
T011141,C00201,P001,2023-03-11,2023-03,Transfer,253.9,Branch,Successful
T011142,C00053,P007,2024-04-15,2024-04,Bill Payment,811.04,Online Banking,Successful
T011143,C00329,P005,2023-04-22,2023-04,Top-Up,215.88,Call Centre,Successful
T011144,C01896,P006,2023-02-02,2023-02,Transfer,248.77,Call Centre,Successful
T011145,C01722,P003,2023-07-29,2023-07,Purchase,126.52,Online Banking,Successful
T011146,C00730,P002,2024-07-17,2024-07,Withdrawal,100.0,Mobile App,Failed
T011147,C00513,P003,2024-12-02,2024-12,Transfer,359.53,Mobile App,Successful
T011148,C01348,P005,2024-03-28,2024-03,Bill Payment,659.09,Online Banking,Successful
T011149,C01179,P001,2023-11-30,2023-11,Purchase,129.41,Mobile App,Successful
T011150,C01302,P010,2024-08-05,2024-08,Purchase,147.88,Online Banking,Successful
T011151,C01688,P008,2023-06-03,2023-06,Bill Payment,584.85,Mobile App,Successful
T011152,C01328,P002,2024-06-18,2024-06,Withdrawal,500.0,Branch,Successful
T011153,C00795,P002,2024-12-22,2024-12,Purchase,90.3,Online Banking,Successful
T011154,C01297,P005,2024-11-10,2024-11,Purchase,1029.89,Branch,Reversed
T011155,C01374,P004,2024-12-20,2024-12,Withdrawal,300.0,Mobile App,Successful
T011156,C00739,P005,2023-09-30,2023-09,Bill Payment,579.82,Mobile App,Successful
T011157,C00656,P005,2024-10-09,2024-10,Transfer,60.84,Mobile App,Successful
T011158,C00374,P008,2023-01-22,2023-01,Purchase,1947.63,Mobile App,Successful
T011159,C01589,P003,2024-03-15,2024-03,Bill Payment,44.74,Online Banking,Successful
T011160,C01144,P005,2023-11-01,2023-11,Refund,869.12,Online Banking,Successful
T011161,C01001,P008,2024-09-07,2024-09,Transfer,223.68,Mobile App,Successful
T011162,C00790,P003,2024-06-17,2024-06,Transfer,163.49,ATM,Successful
T011163,C00406,P010,2024-10-20,2024-10,Top-Up,300.05,Mobile App,Successful
T011164,C01067,P006,2023-06-09,2023-06,Transfer,490.34,Mobile App,Successful
T011165,C00629,P010,2024-11-02,2024-11,Transfer,90.48,Online Banking,Successful
T011166,C01483,P006,2024-07-24,2024-07,Purchase,99.75,Online Banking,Successful
T011167,C00671,P004,2024-09-10,2024-09,Bill Payment,499.98,Call Centre,Successful
T011168,C01492,P004,2023-03-17,2023-03,Purchase,37.41,Call Centre,Successful
T011169,C01482,P009,2023-12-08,2023-12,Bill Payment,128.68,ATM,Successful
T011170,C00548,P004,2023-03-07,2023-03,Bill Payment,6937.91,Online Banking,Successful
T011171,C00841,P003,2023-03-22,2023-03,Refund,84.37,ATM,Successful
T011172,C01826,P004,2023-04-18,2023-04,Purchase,864.87,Mobile App,Successful
T011173,C00753,P005,2023-07-10,2023-07,Transfer,128.44,Mobile App,Successful
T011174,C00805,P001,2023-05-01,2023-05,Bill Payment,428.35,ATM,Successful
T011175,C00540,P007,2024-12-11,2024-12,Purchase,502.6,Online Banking,Successful
T011176,C01670,P001,2024-05-11,2024-05,Purchase,847.13,Online Banking,Successful
T011177,C00624,P009,2024-02-18,2024-02,Purchase,196.32,ATM,Successful
T011178,C01946,P006,2023-02-12,2023-02,Refund,2181.51,Online Banking,Successful
T011179,C00101,P009,2023-01-19,2023-01,Refund,127.96,Online Banking,Successful
T011180,C00238,P006,2023-10-30,2023-10,Transfer,316.6,Branch,Successful
T011181,C01101,P008,2023-03-04,2023-03,Purchase,320.48,Mobile App,Successful
T011182,C00228,P002,2024-08-22,2024-08,Transfer,71.22,Branch,Reversed
T011183,C01420,P008,2023-03-20,2023-03,Purchase,178.67,Online Banking,Successful
T011184,C00883,P001,2024-03-20,2024-03,Purchase,292.27,Mobile App,Successful
T011185,C01269,P009,2024-07-24,2024-07,Purchase,152.12,Online Banking,Successful
T011186,C01831,P006,2024-03-14,2024-03,Top-Up,3586.8,Mobile App,Successful
T011187,C01301,P006,2023-11-28,2023-11,Bill Payment,97.27,Mobile App,Successful
T011188,C00221,P006,2023-07-01,2023-07,Withdrawal,300.0,Online Banking,Successful
T011189,C01364,P001,2024-09-14,2024-09,Purchase,627.73,Online Banking,Successful
T011190,C00690,P004,2024-10-02,2024-10,Bill Payment,240.99,Call Centre,Successful
T011191,C01585,P004,2023-03-09,2023-03,Transfer,94.47,Online Banking,Reversed
T011192,C01719,P004,2023-01-07,2023-01,Purchase,105.1,Mobile App,Successful
T011193,C00350,P001,2024-06-23,2024-06,Withdrawal,200.0,Online Banking,Successful
T011194,C01268,P007,2024-06-09,2024-06,Transfer,34.32,Mobile App,Successful
T011195,C01123,P004,2023-03-10,2023-03,Purchase,81.14,Mobile App,Successful
T011196,C01043,P007,2024-05-22,2024-05,Transfer,47.91,Online Banking,Successful
T011197,C00562,P002,2024-11-04,2024-11,Withdrawal,200.0,Branch,Successful
T011198,C00137,P008,2023-02-22,2023-02,Transfer,483.14,Call Centre,Successful
T011199,C01024,P009,2024-08-21,2024-08,Transfer,580.9,Call Centre,Successful
T011200,C00008,P004,2023-06-04,2023-06,Purchase,467.65,Mobile App,Successful
T011201,C01357,P010,2023-01-23,2023-01,Purchase,294.02,Call Centre,Successful
T011202,C00280,P006,2024-09-15,2024-09,Transfer,1220.17,Online Banking,Successful
T011203,C01199,P009,2023-04-15,2023-04,Purchase,124.98,Branch,Successful
T011204,C01010,P001,2023-03-29,2023-03,Purchase,275.16,Online Banking,Successful
T011205,C00311,P004,2024-02-11,2024-02,Purchase,556.55,Branch,Successful
T011206,C00482,P003,2024-12-15,2024-12,Purchase,57.21,Branch,Successful
T011207,C00512,P003,2023-02-23,2023-02,Refund,7377.93,Mobile App,Successful
T011208,C00663,P006,2023-11-10,2023-11,Purchase,252.5,Online Banking,Successful
T011209,C00772,P009,2024-10-17,2024-10,Withdrawal,500.0,Mobile App,Successful
T011210,C00114,P004,2023-01-29,2023-01,Transfer,975.13,Online Banking,Successful
T011211,C00813,P010,2023-07-23,2023-07,Purchase,669.45,Branch,Successful
T011212,C00080,P004,2024-06-04,2024-06,Bill Payment,255.16,Online Banking,Successful
T011213,C01650,P008,2024-01-29,2024-01,Refund,282.35,Online Banking,Successful
T011214,C00268,P004,2023-07-17,2023-07,Top-Up,46.78,Call Centre,Successful
T011215,C01682,P001,2024-12-12,2024-12,Purchase,132.67,Branch,Successful
T011216,C00273,P001,2023-12-22,2023-12,Purchase,432.22,Call Centre,Successful
T011217,C00731,P005,2023-04-11,2023-04,Purchase,398.73,Call Centre,Successful
T011218,C00241,P002,2023-03-23,2023-03,Purchase,937.56,Online Banking,Successful
T011219,C01730,P007,2024-10-19,2024-10,Purchase,214.32,Mobile App,Successful
T011220,C01828,P004,2023-05-18,2023-05,Bill Payment,53.2,Mobile App,Successful
T011221,C00753,P002,2023-07-17,2023-07,Transfer,782.43,Branch,Successful
T011222,C01369,P010,2023-01-05,2023-01,Transfer,1187.61,Online Banking,Successful
T011223,C01051,P005,2024-11-06,2024-11,Transfer,657.25,Branch,Successful
T011224,C00545,P005,2024-02-24,2024-02,Bill Payment,204.38,Online Banking,Successful
T011225,C00578,P010,2024-05-29,2024-05,Withdrawal,2000.0,Online Banking,Successful
T011226,C01947,P008,2024-10-23,2024-10,Transfer,10633.89,Branch,Successful
T011227,C01050,P009,2024-06-12,2024-06,Bill Payment,277.74,Call Centre,Successful
T011228,C01538,P002,2024-10-19,2024-10,Purchase,57.81,Online Banking,Successful
T011229,C00724,P002,2024-09-14,2024-09,Purchase,128.39,Call Centre,Successful
T011230,C01551,P005,2023-11-06,2023-11,Purchase,486.88,Online Banking,Successful
T011231,C01679,P004,2023-02-08,2023-02,Transfer,41.88,Online Banking,Successful
T011232,C01739,P002,2023-05-29,2023-05,Bill Payment,294.81,Online Banking,Successful
T011233,C01361,P005,2024-06-02,2024-06,Purchase,371.81,ATM,Successful
T011234,C00040,P002,2023-07-21,2023-07,Top-Up,1324.29,Call Centre,Successful
T011235,C00632,P010,2023-10-29,2023-10,Transfer,1034.03,Mobile App,Successful
T011236,C01572,P003,2023-05-03,2023-05,Purchase,633.36,Online Banking,Successful
T011237,C01677,P009,2023-07-05,2023-07,Transfer,22.67,Mobile App,Successful
T011238,C00063,P005,2023-11-24,2023-11,Transfer,673.95,Online Banking,Successful
T011239,C01158,P007,2023-06-10,2023-06,Transfer,531.69,Mobile App,Successful
T011240,C01560,P008,2024-10-14,2024-10,Top-Up,324.26,Mobile App,Successful
T011241,C00963,P007,2024-08-31,2024-08,Top-Up,36.48,Mobile App,Successful
T011242,C01213,P006,2024-10-01,2024-10,Purchase,104.12,Online Banking,Successful
T011243,C01631,P004,2023-03-30,2023-03,Bill Payment,67.8,Mobile App,Successful
T011244,C00116,P007,2023-09-11,2023-09,Top-Up,26.67,Mobile App,Successful
T011245,C00739,P010,2023-02-21,2023-02,Transfer,243.91,Branch,Successful
T011246,C00911,P005,2023-03-05,2023-03,Transfer,101.74,Online Banking,Successful
T011247,C00999,P004,2023-12-01,2023-12,Top-Up,4393.3,Mobile App,Successful
T011248,C00015,P010,2023-07-24,2023-07,Bill Payment,203.23,ATM,Successful
T011249,C01418,P009,2023-09-04,2023-09,Bill Payment,1015.49,Mobile App,Successful
T011250,C00135,P005,2024-12-08,2024-12,Transfer,43.55,Online Banking,Successful
T011251,C01969,P007,2023-08-25,2023-08,Bill Payment,136.58,Mobile App,Successful
T011252,C00087,P010,2023-05-01,2023-05,Transfer,272.21,Branch,Successful
T011253,C01287,P003,2023-04-07,2023-04,Transfer,90.11,ATM,Successful
T011254,C00254,P005,2024-10-20,2024-10,Refund,153.79,Mobile App,Successful
T011255,C00569,P009,2024-02-06,2024-02,Purchase,192.53,Mobile App,Successful
T011256,C01547,P008,2023-11-17,2023-11,Purchase,189.18,Mobile App,Successful
T011257,C01306,P006,2024-12-28,2024-12,Transfer,1883.02,Mobile App,Successful
T011258,C00604,P008,2024-05-23,2024-05,Top-Up,370.94,ATM,Successful
T011259,C01600,P001,2023-03-30,2023-03,Withdrawal,2000.0,Online Banking,Successful
T011260,C01092,P006,2024-08-13,2024-08,Transfer,443.02,Mobile App,Failed
T011261,C01185,P002,2023-09-13,2023-09,Bill Payment,480.05,Branch,Failed
T011262,C00113,P006,2024-08-17,2024-08,Withdrawal,500.0,Online Banking,Successful
T011263,C01995,P005,2024-11-18,2024-11,Transfer,171.95,Call Centre,Successful
T011264,C00408,P009,2024-08-17,2024-08,Purchase,293.98,Mobile App,Successful
T011265,C00463,P004,2024-01-18,2024-01,Top-Up,873.48,Mobile App,Successful
T011266,C01759,P005,2024-10-08,2024-10,Purchase,844.6,Mobile App,Successful
T011267,C00595,P006,2023-08-26,2023-08,Purchase,187.83,Branch,Successful
T011268,C01476,P004,2023-03-29,2023-03,Bill Payment,569.43,Online Banking,Successful
T011269,C00235,P009,2024-08-30,2024-08,Refund,197.54,Mobile App,Successful
T011270,C00522,P001,2023-07-22,2023-07,Transfer,253.98,Call Centre,Failed
T011271,C00535,P001,2023-05-23,2023-05,Bill Payment,145.35,Call Centre,Successful
T011272,C00999,P009,2024-10-15,2024-10,Purchase,200.37,Online Banking,Successful
